disease,year,country,state,regimen,drug,company,group1,group2,group3,drug_weight,regimen_weight,drug_impact
HepC,2015,Luxembourg,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.916
HepC,2015,Luxembourg,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.864
HepC,2015,Luxembourg,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.01
HepC,2015,Luxembourg,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.009
HepC,2015,Luxembourg,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.009
HepC,2015,Luxembourg,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,6.913
HepC,2015,Luxembourg,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,6.753
HepC,2015,Luxembourg,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.002
HepC,2015,Luxembourg,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,1.393
HepC,2015,Luxembourg,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,1.44
HepC,2015,Luxembourg,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,1.4
HepC,2015,Luxembourg,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.286
HepC,2015,Luxembourg,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.187
HepC,2015,Luxembourg,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,1.317
HepC,2015,Luxembourg,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.044
HepC,2015,Luxembourg,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.046
HepC,2015,Luxembourg,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.04
HepC,2015,Luxembourg,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Luxembourg,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.004
HepC,2015,Luxembourg,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.004
HepC,2015,Luxembourg,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.004
HepC,2015,Madagascar,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,2.329
HepC,2015,Madagascar,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,2.184
HepC,2015,Madagascar,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,2.297
HepC,2015,Madagascar,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.86
HepC,2015,Madagascar,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.929
HepC,2015,Madagascar,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,2.135
HepC,2015,Madagascar,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,334.896
HepC,2015,Madagascar,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,327.787
HepC,2015,Madagascar,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,353.014
HepC,2015,Madagascar,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,309.816
HepC,2015,Madagascar,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,286.424
HepC,2015,Madagascar,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,316.999
HepC,2015,Madagascar,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,2.117
HepC,2015,Madagascar,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.944
HepC,2015,Madagascar,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.944
HepC,2015,Madagascar,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,291.848
HepC,2015,Madagascar,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,275.847
HepC,2015,Madagascar,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.126
HepC,2015,Madagascar,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.12
HepC,2015,Madagascar,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.12
HepC,2015,Madagascar,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,17.378
HepC,2015,Madagascar,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,16.984
HepC,2015,Madagascar,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,1.246
HepC,2015,Madagascar,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,1.206
HepC,2015,Madagascar,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,1.252
HepC,2015,Madagascar,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.057
HepC,2015,Madagascar,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.065
HepC,2015,Madagascar,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,1.179
HepC,2015,Madagascar,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,184.921
HepC,2015,Madagascar,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,190.941
HepC,2015,Madagascar,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,185.866
HepC,2015,Madagascar,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,171.072
HepC,2015,Madagascar,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,158.156
HepC,2015,Madagascar,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,175.039
HepC,2015,Madagascar,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.425
HepC,2015,Madagascar,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.384
HepC,2015,Madagascar,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.352
HepC,2015,Madagascar,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,61.661
HepC,2015,Madagascar,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,64.997
HepC,2015,Madagascar,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,57.044
HepC,2015,Madagascar,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.23
HepC,2015,Madagascar,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.228
HepC,2015,Madagascar,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.195
HepC,2015,Madagascar,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,34.977
HepC,2015,Madagascar,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,33.093
HepC,2015,Madagascar,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,31.626
HepC,2015,Malawi,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,4.969
HepC,2015,Malawi,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,4.658
HepC,2015,Malawi,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,4.9
HepC,2015,Malawi,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,3.968
HepC,2015,Malawi,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,4.116
HepC,2015,Malawi,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,4.555
HepC,2015,Malawi,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,219.97
HepC,2015,Malawi,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,215.3
HepC,2015,Malawi,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,231.87
HepC,2015,Malawi,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,203.497
HepC,2015,Malawi,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,188.132
HepC,2015,Malawi,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,208.215
HepC,2015,Malawi,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,1.575
HepC,2015,Malawi,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.446
HepC,2015,Malawi,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.446
HepC,2015,Malawi,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,66.851
HepC,2015,Malawi,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,63.186
HepC,2015,Malawi,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.321
HepC,2015,Malawi,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.304
HepC,2015,Malawi,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.304
HepC,2015,Malawi,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,13.606
HepC,2015,Malawi,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,13.297
HepC,2015,Malawi,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,3.168
HepC,2015,Malawi,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,3.066
HepC,2015,Malawi,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,3.183
HepC,2015,Malawi,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,2.687
HepC,2015,Malawi,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,2.709
HepC,2015,Malawi,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,2.998
HepC,2015,Malawi,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,144.78
HepC,2015,Malawi,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,149.493
HepC,2015,Malawi,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,145.52
HepC,2015,Malawi,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,133.937
HepC,2015,Malawi,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,123.825
HepC,2015,Malawi,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,137.043
HepC,2015,Malawi,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,1.081
HepC,2015,Malawi,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.977
HepC,2015,Malawi,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.896
HepC,2015,Malawi,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,48.276
HepC,2015,Malawi,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,50.888
HepC,2015,Malawi,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,44.661
HepC,2015,Malawi,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.586
HepC,2015,Malawi,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.579
HepC,2015,Malawi,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.497
HepC,2015,Malawi,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,27.384
HepC,2015,Malawi,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,25.909
HepC,2015,Malawi,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,24.761
HepC,2015,Malaysia,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,1.626
HepC,2015,Malaysia,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,1.522
HepC,2015,Malaysia,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,1.603
HepC,2015,Malaysia,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.292
HepC,2015,Malaysia,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.341
HepC,2015,Malaysia,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,1.487
HepC,2015,Malaysia,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,289.803
HepC,2015,Malaysia,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,283.495
HepC,2015,Malaysia,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,305.909
HepC,2015,Malaysia,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,267.581
HepC,2015,Malaysia,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,246.933
HepC,2015,Malaysia,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,273.937
HepC,2015,Malaysia,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.032
HepC,2015,Malaysia,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.03
HepC,2015,Malaysia,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.03
HepC,2015,Malaysia,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,5.543
HepC,2015,Malaysia,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,5.232
HepC,2015,Malaysia,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,2.8
HepC,2015,Malaysia,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,2.649
HepC,2015,Malaysia,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,2.649
HepC,2015,Malaysia,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,476.712
HepC,2015,Malaysia,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,465.651
HepC,2015,Malaysia,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.031
HepC,2015,Malaysia,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.03
HepC,2015,Malaysia,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.031
HepC,2015,Malaysia,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.026
HepC,2015,Malaysia,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.026
HepC,2015,Malaysia,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.029
HepC,2015,Malaysia,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,5.667
HepC,2015,Malaysia,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,5.856
HepC,2015,Malaysia,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,5.696
HepC,2015,Malaysia,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,5.232
HepC,2015,Malaysia,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,4.828
HepC,2015,Malaysia,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,5.356
HepC,2015,Malaysia,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.036
HepC,2015,Malaysia,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.032
HepC,2015,Malaysia,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.03
HepC,2015,Malaysia,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,6.476
HepC,2015,Malaysia,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,6.836
HepC,2015,Malaysia,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,5.979
HepC,2015,Malaysia,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.018
HepC,2015,Malaysia,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.017
HepC,2015,Malaysia,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.015
HepC,2015,Malaysia,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,3.315
HepC,2015,Malaysia,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,3.132
HepC,2015,Malaysia,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,2.99
HepC,2015,Maldives,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.031
HepC,2015,Maldives,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.029
HepC,2015,Maldives,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,0.03
HepC,2015,Maldives,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.024
HepC,2015,Maldives,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.025
HepC,2015,Maldives,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.028
HepC,2015,Maldives,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,2.766
HepC,2015,Maldives,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,2.705
HepC,2015,Maldives,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,2.924
HepC,2015,Maldives,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,2.549
HepC,2015,Maldives,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,2.349
